,Problem_num,accuracy,tr_code_concat,gen_code_concat,true_code_size,gen_code_size,num_stims_seen,stims_seen,passed_tests,failed_tests,tr_code_full,gen_code_full,log_probs,true_accuracy,encoded
28,4,1.0,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'square'),41,37,2,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'square')",-3.5178037334000014,9,0.0
28,4,1.0,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'square'),41,37,2,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'square')",-3.51889528106,9,0.0
28,4,1.0,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'square'),41,37,2,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'square')",-3.51889528106,9,0.0
28,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),((color == 'red' and shape == 'circle') or (color == 'red' and shape == 'square')),41,82,2,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return ((color == 'red' and shape == 'circle') or (color == 'red' and shape == 'square'))",-6.160662715999999,9,0.0
28,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),(((color == 'red') and (shape == 'circle')) or ((color == 'red') and (shape == 'square'))),41,90,2,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (((color == 'red') and (shape == 'circle')) or ((color == 'red') and (shape == 'square')))",-8.407877928800001,9,0.0
29,4,0,(color  ==  'red' or shape  ==  'square'),or == 'red' and shape == 'square'):,41,35,3,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}]",[],"[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	if (color == 'red' and shape == 'square'):",0,9,0.0
29,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'circle'),41,37,3,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'circle')",-4.236587302579999,9,0.0
29,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'circle'),41,37,3,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'circle')",-4.239624438059999,9,0.0
29,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'circle'),41,37,3,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'circle')",-4.2421359797800005,9,0.0
29,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'circle'),41,37,3,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'circle')",-4.2787079088599995,9,0.0
30,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'triangle'),41,39,4,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'triangle')",-4.467614402339999,9,0.0
30,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),((color == 'red' or color == 'blue') and (shape == 'circle' or shape == 'square' or shape == 'triangle')),41,105,4,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return ((color == 'red' or color == 'blue') and (shape == 'circle' or shape == 'square' or shape == 'triangle'))",-10.405257408299997,9,0.0
30,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),(color == 'red' or color == 'blue'),41,35,4,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or color == 'blue')",-6.316968438270001,9,0.0
30,4,0.5555555555555556,(color  ==  'red' or shape  ==  'square'),color == 'red' or shape == 'triangle',41,37,4,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return color == 'red' or shape == 'triangle'",-7.788684786099999,9,0.0
30,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),(((color == 'red') or (shape == 'triangle')) and not (color == 'blue')),41,71,4,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False""]","[""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (((color == 'red') or (shape == 'triangle')) and not (color == 'blue'))",-10.90399580694,9,0.0
31,4,1.0,(color  ==  'red' or shape  ==  'square'),(color == 'red' or shape == 'square'),41,37,5,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == True"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == True"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return (color == 'red' or shape == 'square')",-3.6475551773199997,9,0.0
31,4,0.6666666666666666,(color  ==  'red' or shape  ==  'square'),((color == 'red' or color == 'blue') and (shape == 'circle' or shape == 'square' or shape == 'triangle')),41,105,5,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == True"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'square') == True"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'triangle') == False""]","[""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'square') == True""]",lambda x: (x['color'] == 'red' or x['shape'] == 'square'),"def categorize(color, shape):
	return ((color == 'red' or color == 'blue') and (shape == 'circle' or shape == 'square' or shape == 'triangle'))",-7.558260960600001,9,0.0
