,Problem_num,accuracy,tr_code_concat,gen_code_concat,true_code_size,gen_code_size,num_stims_seen,stims_seen,passed_tests,failed_tests,tr_code_full,gen_code_full,log_probs,true_accuracy,encoded
42,5,0.6666666666666666,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green',50,83,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False""]","[""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green'",-4.14145549746,9,0.0
42,5,0.6666666666666666,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green',50,83,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False""]","[""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green'",-4.14305018037,9,0.0
42,5,0.6666666666666666,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green',50,83,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False""]","[""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green'",-4.164779090020001,9,0.0
43,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.6046764964800007,9,0.0
43,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.608750260240001,9,0.0
43,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.6116309253300005,9,0.0
43,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.6121084721099996,9,0.0
43,5,0.6666666666666666,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green',50,83,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False""]","[""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle')) or color == 'green'",-8.6461706637,9,0.0
44,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.3390219581700005,9,0.0
44,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.33988676737,9,0.0
44,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.34140724688,9,0.0
44,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.3415006067300004,9,0.0
44,5,1.0,(color  ==  'red' and (not (shape  ==  'square'))),(color == 'red' and (shape == 'circle' or shape == 'triangle')),50,63,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('red', 'circle') == True"", ""assert categorize('red', 'square') == False"", ""assert categorize('red', 'triangle') == True"", ""assert categorize('blue', 'circle') == False"", ""assert categorize('blue', 'square') == False"", ""assert categorize('blue', 'triangle') == False"", ""assert categorize('green', 'circle') == False"", ""assert categorize('green', 'square') == False"", ""assert categorize('green', 'triangle') == False""]",[],lambda x: (x['color'] == 'red' and (not (x['shape'] == 'square'))),"def categorize(color, shape):
	return (color == 'red' and (shape == 'circle' or shape == 'triangle'))",-2.34236734753,9,0.0
